SND_studie	SND_dataset	SND_version	Utterance ID No	Utterance	Stance category	second stance category	third	fourth	fifth	Utterance word length			
1037	1	1.0	1255	And here's Jeff back with the same old mantra we had last time - another referendum's looking probable, let's have it NOW before people get a chance to think through the issues and we end up losing.	source of knowledge					37			
1037	1	1.0	1256	So for those reasons they are far from confident of winning another referendum.	source of knowledge					13			
1037	1	1.0	1257	My original point was that Scotland could not maintain current levels of expenditure with the oil price at its current level.	source of knowledge	hypotheticality				21			
1037	1	1.0	1258	Surely by this logic excluding non-Scots born people from a vote which is purely a Scottish matter can hardly be deemed unfair.	source of knowledge	certainty				22			
1037	1	1.0	1259	The bottom line is that native born Scots did indeed vote by a small majority for independence.	source of knowledge	certainty				17			
1037	1	1.0	1260	The figures from a recent Eurobarometer poll tell it all: 80% of Austrians are against, and only 10% in favour; 70% of the French are against and 74% of the Germans.	source of knowledge	contrariety				31			
1037	1	1.0	1261	But the reticence about taking on the advocacy role for Turkish membership has been evident across the political spectrum in Germany as politicians fear being ambushed by the visceral emotions stirred up by Turkey.	source of knowledge	certainty				34			
1037	1	1.0	1262	This should improve both safety and durability, he says	source of knowledge					9			
1037	1	1.0	1263	But Chiang says the technology is also well suited to applications where weight and volume are limited, such as in electric vehicles.	source of knowledge					22			
1037	1	1.0	1264	While economic considerations have been at the forefront, diplomats say the EU’s position on Ukraine has also been part of the conversation.	source of knowledge	contrariety				22			
1037	1	1.0	1265	Of course it was not just the SNP that got this massively wrong.	source of knowledge					13			
1037	1	1.0	1266	But on balance I'd say better in than out.	source of knowledge	contrariety	hypotheticality			9			
1037	1	1.0	1267	According to Markit, a data firm, the global purchasing managers’ index dropped to 51 in June from 51.3 in the previous month.	source of knowledge	contrariety				22			
1037	1	1.0	1268	By the late 1870s, Strachey recounts, the majority of Catholics thought that John Henry Newman deserved to be made a cardinal.	source of knowledge					21			
1037	1	1.0	1269	This, I think, is the key to understanding the future for posh Catholics.	source of knowledge	uncertainty				13			
1037	1	1.0	1270	According to media reports, Sveinsson also said he wanted the EU membership issue to be closed as soon as possible — and that Iceland should not join.	source of knowledge					27			
1037	1	1.0	1271	Deflationary risks may have peaked, it said; companies’ cash flows look healthy, as does the job market.	source of knowledge	uncertainty				17			
1037	1	1.0	1272	That may not concern the government-currently fighting to raise inflation-too much this time; many analysts expect a slower second quarter following a bumper first.	source of knowledge	uncertainty				24			
1037	1	1.0	1273	Coad describes Lady Powerscourt as in tears over the issue, having once agreed to marry Darby.	source of knowledge					16			
1037	1	1.0	1274	It is interesting that Charles Dyer, a contemporary Dallas Seminary dispensationalist, similarly regards the apocalyptic references to Babylon in the Book of Revelation to refer literally rather than figuratively to modern Iraq.	source of knowledge					32			
1037	1	1.0	1275	Roosevelt saw the world as a quasi-unipolar one in which the USA controlled international politics, nominally within the United Nations framework, together with China, Russia and the UK, but in reality as the unquestionably dominant actor.	source of knowledge	contrariety				36			
1037	1	1.0	1276	A number of American authors, among them the pro-European Democrat Sven Steinmo, warnedEurope not to have exaggerated expectations, arguing that the United States will not be radically different under Obama.	source of knowledge					30			
1037	1	1.0	1277	A Greek exit from the Euro was reportedly closer than ever at 6am European Time on Monday, 13th July 2015.	source of knowledge	contrariety				20			
1037	1	1.0	1278	The claim is, if you pay the rich Clintons and rich Bushes to come to make a ‘speech’ many rich Jews will show up and throw in more money so it is a net ‘profit’.	source of knowledge	hypotheticality				35			
1037	1	1.0	1279	Despite constant assurances from the UK government that public services are safe in TTIP, there is growing evidence that those guarantees are worthless.	source of knowledge	contrariety				23			
1037	1	1.0	1280	According to Anthem, the size of the deal was closer to $54 billion when including debt.	source of knowledge					16			
1037	1	1.0	1281	Haruhiko Kuroda suggested his 2% inflation target could be reached sometime between April and September 2016.	source of knowledge					16			
1037	1	1.0	1282	A study released by prominent UK business leaders shows Brits are becoming increasingly supportive of Britain exiting the European Union.	source of knowledge	prediction				20			
1037	1	1.0	1283	It is actually amazing that we have not seen any of the left leaning party leaders from the rest of Europe running to Tsipras' side as he truculently engages his paymasters.	source of knowledge					31			
1037	1	1.0	1284	Reports claim that the cash will only be enough to keep banks solvent until Monday.	source of knowledge	prediction				15			
1037	1	1.0	1285	The result: Global GDP has been, and continues to be overstated as a certain percentage of growth remains debt financed and not purely organically driven.	source of knowledge	contrariety				25			
1037	1	1.0	1286	In an interview, Pierre de Vos, professor of constitutional law at the University of Cape Town, discussed South Africa's judiciary.	source of knowledge					20			
1037	1	1.0	1287	While many observers are preparing for the worst-case scenario of a Greek exit from the eurozone, there are signs that both sides are slowly moving closer together.	source of knowledge	contrariety	prediction			27			
1037	1	1.0	1288	German representatives declared their dissatisfaction at the speed with which the European Commission welcomed the new offers from Athens.	source of knowledge					19			
1037	1	1.0	1289	Someone has said elsewhere that Skai TV are claiming that the Left Platform have caved in and agreed to support the deal.	source of knowledge					22			
1037	1	1.0	1290	It was also clear that the strength and militancy of the Left Platform was being talked out of all proportion in recent weeks.	source of knowledge	certainty				23			
1037	1	1.0	1291	This is where I see hope- maybe Syriza can foster and encourage other ways of being and doing- here's hoping.	source of knowledge	prediction	uncertainty			20			
1037	1	1.0	1292	Since the deal was mooted, I've read Tsipras compared to Dubcek, Collins, Mitterand.	source of knowledge					13			
1037	1	1.0	1293	However, people are starting to realise that the Euro is more a part of the problem than part of the solution, and as importantly, they are seeing their sovereignty slipping away from them.	source of knowledge	contrariety				33			
1037	1	1.0	1294	Leading figures in it had been predicting 60 seats under the present system.	source of knowledge					13			
1037	1	1.0	1295	The Greeks have reached this wearied perspective as they're aware they didn't incur their country's debt, and the myriad of austerity programmes they've been subject to since 2008 haven't worked.	source of knowledge					30			
1037	1	1.0	1296	So, with the addition of the EU's blackmailish threats and the proposal to transfer control of Greek assets, it's no wonder that many Greeks viewed a Yes vote as analogous to Einstein's definition of insanity	source of knowledge					35			
1037	1	1.0	1297	We can only hope such nastiness doesn't permeate the public consensus, but it's a plan we've already witnessed succeed in the UK as prelude to building the myth of austerity's necessity - attacking benefits claimants and immigrants.	source of knowledge	contrariety	volition			37			
1037	1	1.0	1298	On that basis anti nuclear combined with a clear commitment to maintain our defence spending and have armed forces with the capacity to meet modern needs is not a dated policy but a relevant new one.	source of knowledge	contrariety				36			
1037	1	1.0	1299	They know money has to be found from somewhere.	source of knowledge					9			
1037	1	1.0	1300	Labour refused to give one, which only gives off the idea that they don't trust the electorate, or perhaps don't even trust their campaign to win.	source of knowledge	uncertainty				26			
1037	1	1.0	1301	In a survey from Metroscopia, considered the benchmark in Spain, published in El Pais on July 5, they all stood at between 21.5 and 23 percent.	source of knowledge					26			
1037	1	1.0	1302	This showed, so the anecdote, that Tsipras is a good man, the only one who can take on the oligarchs and the bosses, and even if he won't or can't win, that he is honest and will try.	source of knowledge	contrariety				38			
1037	1	1.0	1303	It would appear Greece became a member of the Euro club based on rather dubious figures.	source of knowledge					16			
1037	1	1.0	1304	Readers of this blog will know that the attitude of the Greek government to negotiations with its creditors has been childish and dangerous.	source of knowledge					23			
1037	1	1.0	1305	The economic consequences will equally obviously be argued over with increasing volume as the date for the Breferendum approaches.	source of knowledge	prediction				19			
1037	1	1.0	1306	The vast majority of visitors to those sites find that their answers produce mixed results, with total support for one party being extremely rare.	source of knowledge					24			
1037	1	1.0	1307	It appears that you are not interested in any other point of view with regard to persuading the voters as my last post to your blog is still ‘awaiting moderation’ some two or more weeks later.	source of knowledge					36			
1037	1	1.0	1308	Now a few days ago, I heard Chuka Umunna, supposedly the Labour shadow minister for business on the BBC talking about the leadership election he backed out of.	source of knowledge					28			
1037	1	1.0	1309	Her intervention came only days after an opinion poll put support for the SNP at an astonishing 60 per cent in the constituency vote for the Holyrood election, 40 points ahead of Labour.	source of knowledge	contrariety				33			
1037	1	1.0	1310	They seem to be the only decent party left in UK politics, and I have enough in common with them to agree with most of what they stand for.	source of knowledge	agreement/disagreement				29			
1037	1	1.0	1311	Whittingdale’s record suggests that on other matters he strongly favours any tax regime that favours the rich.	source of knowledge					17			
1037	1	1.0	1312	He has written a thoughtful book, which is not blind to the corporation’s mistakes: ‘I believe most people in the BBC are fair-minded,’ writes Mosey, ‘and journalists have a professionalism that means they steer well clear of party political bias.	source of knowledge					40			
1037	1	1.0	1313	This was revealed by ITV, the BBC’s main rival.	source of knowledge					9			
1037	1	1.0	1314	As Higgins demonstrates, the BBC is one of the glories of Britain.	source of knowledge					12			
1037	1	1.0	1315	On balance, therefore, Greece’s monetary conditions should be easing.	source of knowledge	prediction	uncertainty			9			
1037	1	1.0	1316	Sounds like ethnic cleansing to me.	source of knowledge					6			
1037	1	1.0	1317	The Public Administration Committee stated it was unconvinced by ministers’ arguments that any such relaxation on purdah rules was necessary to enable them to continue the work of government.	source of knowledge					29			
1037	1	1.0	1318	As part of a bill paving the way for the referendum, ministers are seeking to 'disapply' aspects of a law which, since 2000, has stipulated what announcements the government can make in the 28 days leading up to a referendum.	source of knowledge					40			
1037	1	1.0	1319	Prof. Heineken pointed out that the German or Italian states, for example, never existed before the second half of the 19th century.	source of knowledge					22			
1037	1	1.0	1320	Throughout, Salmond's unique mix of pugnaciousness and jocularity is on show.	source of knowledge					11			
1037	1	1.0	1321	But his constant preoccupation with strategy, as he analyses every fresh set of circumstances thrown up by the current political tumult, shows why Salmond is feared by political opponents.	source of knowledge					29			
1037	1	1.0	1322	Now opinion polls show the SNP on course to be the largest bloc of Scottish MPs in the Commons, with Labour reduced to a rump in single figures.	source of knowledge					28			
1037	1	1.0	1323	The International Monetary Fund's legitimacy is increasingly questioned because of its outdated governance, and the G20, which emerged during the financial crisis of 2008 as a potentially powerful instrument of international cooperation, seems to have lost its way.	source of knowledge	uncertainty				38			
1037	1	1.0	1324	No wonder that the apparatus has been able to attract much of China's best talent.	source of knowledge					15			
1037	1	1.0	1325	AS far as I know the most important body in the EU that makes policy are the council of Ministers.	source of knowledge	uncertainty				20			
1037	1	1.0	1326	It's facing very unenviable and numerous problems, yet in many cases they seem so resolvable.	source of knowledge					15			
1037	1	1.0	1327	In the latest opinion poll, December 2011, 87,6% of the Swedish people were against the Euro.	source of knowledge					16			
1037	1	1.0	1328	So his plan was that it should gradually be constructed, piece by stealthy piece, without ever declaring too openly what was intended to be its ultimate goal.	source of knowledge	contrariety				27			
1037	1	1.0	1329	With even Jacques Delors, the chief architect of Maastricht, suggesting it might be best for Britain to leave the EU, Mr Cameron should dwell on a passage from her last book, Statecraft.	source of knowledge	necessity				32			
1037	1	1.0	1330	‘That such an unnecessary and irrational project as building a European super-state was ever embarked on,’ wrote Lady Thatcher, ‘will seem in future years to be perhaps the greatest folly of the modern era.	source of knowledge	prediction	uncertainty			34			
1037	1	1.0	1331	Instead, Labour demonstrated its readiness to form an alliance with the Cameron government over British EU membership.	source of knowledge					17			
1037	1	1.0	1332	I could see that many of the trees in his orchard bore the scars of the whippings they had received over the years.	source of knowledge					23			
1037	1	1.0	1333	Tim Congdon points out Britain today is about 10% of gross domestic product worse-off than if it were a fully-independent sovereign nation, like Norway and Switzerland in our own continent, or Canada and Australia in the wider English-speaking world.	source of knowledge	contrariety				39			
1037	1	1.0	1334	In Congdon’s view, Britain should seek to recover its full independence from the EU for economic reasons.	source of knowledge					17			
1037	1	1.0	1335	As amply demonstrated in the two world wars of the 20th century, UK’s long-run commitments are to maintain the freedom of the individual in a society under the law.	source of knowledge					29			
1037	1	1.0	1336	These facts run contrary to the narrative propagated by the media and our political leaders, who hoodwink that such radical views are only held by a tiny minority of extremists.	source of knowledge	agreement/disagreement				30			
1037	1	1.0	1337	ISIS declares: We will conquer London, break your crosses, and enslave your women, by the permission of Allah, the Exalted.	source of knowledge					20			
1037	1	1.0	1338	This reflects not only manifest German economic strength but also EMU membership by several smaller nations from central and eastern Europe that take an even more robust attitude than Germany on the Greek economy.	source of knowledge	contrariety	necessity			34			
1037	1	1.0	1339	The formal negotiations over the cash-for-reform package are expected to start once the Greek parliament has voted to approve a second set of austerity measures demanded by international lenders.	source of knowledge					29			
1037	1	1.0	1340	Sources have said regulators were beginning their own review of Toshiba's book-keeping, based on Monday's report.	source of knowledge					16			
1037	1	1.0	1341	Nobody has even begun to explain to me what has changed since the autumn of last year to transform disaster into triumph.	source of knowledge					22			
1037	1	1.0	1342	The Smith Commission compromise and Mundell's Scotland Bill look incapable of doing so.	source of knowledge	contrariety				13			
1037	1	1.0	1343	In Dundee your activists were predciting that the Yes vote would have to be weighed and the No vote would be minimal.	source of knowledge					22			
1037	1	1.0	1344	Hope vs Fear Lol what complete garbage and shows that you have learned nothing.	source of knowledge	tact/rudeness				14			
1037	1	1.0	1345	They know that most of the population have 'better' things to do with their time and that if they just stonewall, obfuscate, promise a few beans etc eventually it will all go away.	source of knowledge					33			
1037	1	1.0	1346	Now however, both sides know, gradualism is a tool that advances Independence.	source of knowledge					12			
1037	1	1.0	1347	Westminster has a track record of snatching defeat from the jaws of victory and with the Tories ready to tear themselves apart over Europe...	source of knowledge					24			
1037	1	1.0	1348	They chose a group of people they know are not adverse to the idea of freeing Scotland from the union.	source of knowledge					20			
1037	1	1.0	1349	Independence is a real possibility, it has substance, and it seems many accept now that it will happen.	source of knowledge	prediction	uncertainty			18			
1037	1	1.0	1350	LPW says if the SNP tried to use the Scotland Act to justify a second referendum without UK consent they would most likely be challenged in court.	source of knowledge					27			
1037	1	1.0	1351	Scottish MPs already have the power to do so, he says, regardless of political mandate.	source of knowledge					15			
1037	1	1.0	1352	That's exactly how I see this coming to a head!	source of knowledge	prediction				10			
1037	1	1.0	1353	We ought to know that referenda are meaningless consultations with no legislative power... and certainly no constitutional power.	source of knowledge	certainty	contrariety	necessity		18			
1037	1	1.0	1354	My two pennies worth are that most of us know not to rush into another referendum without preparation.	source of knowledge	uncertainty				18			
1037	1	1.0	1355	The Russian Federation is no longer considered a threat by China and the two countries have recently augmented their bilateral and multilateral cooperation.	source of knowledge					23			
1037	1	1.0	1356	Burnham sent out mixed messages saying that he opposed the cuts, but then abstained, because Harriet Harman told him to.	source of knowledge	contrariety				20			
1037	1	1.0	1357	I know we have agreed before that we live in interesting times in Scotland but they just got a whole more interesting last night.	source of knowledge	agreement/disagreement	contrariety			24			
1037	1	1.0	1358	Of course no one seriously thinks that the other opposition parties from the Liberal-Dems to Plaid the Irish parties to the SNP want to stop apprenticeships.	source of knowledge	certainty				26			
1037	1	1.0	1359	And those were just the public polls - it's an open secret that what really panicked the London establishment was a private poll giving Yes a 53-47 lead.	source of knowledge	contrariety				28			
1037	1	1.0	1360	You Tories must be deeply ashamed of thwarting the Scottish people's clearly-expressed desire for devolution for twenty long years.	source of knowledge					19			
1037	1	1.0	1361	These MSPs, as you've admitted yourself, may run on varied, vague and confusing manifestos.	source of knowledge	agreement/disagreement	uncertainty			14			
1037	1	1.0	1362	I've posted on here before that what we really need is a proper centre right pro indy party or group.	source of knowledge	necessity				20			
1037	1	1.0	1363	Ive spoken to some nats who are starting to question the party on their lack of action on nhs , education etc .	source of knowledge					23			
1037	1	1.0	1364	He later saw one of the hemispheres being used as a doorstop for someone's office.	source of knowledge					15			
1037	1	1.0	1365	Someone who deals with unaccompanied child migrants said that Britain needs to take about 1,500 of them, out of the 15,000 that are now in Italy.	source of knowledge					26			
1037	1	1.0	1366	From Google I read that there are 68,840 children in the British care system right now.	source of knowledge					16			
1037	1	1.0	1367	The UK’s share is said to be about 1,500.	source of knowledge					9			
1037	1	1.0	1368	After all the SNP seem to have got away with it .	source of knowledge					12			
1037	1	1.0	1369	But behind that headline figure, I think these data results show that real commitment to the EU isn’t that strong.	source of knowledge	uncertainty				20			
1037	1	1.0	1370	Having listened to some of hoi polloi this last week on the matter of what the EU really represents I am, like the Roman, filled with much foreboding.	source of knowledge					28			
1037	1	1.0	1371	The ‘centre ground’ is also known on independent media as’the sheep’.	source of knowledge					11			
1037	1	1.0	1372	According to media reports he wants to strip it of powers such as budget supervision and antitrust monitoring and transfer them to other authorities.	source of knowledge					24			
1037	1	1.0	1373	The countries of Europe must finally start cooperating on the refugee problem, some commentators urge.	source of knowledge					15			
1037	1	1.0	1374	Others stress that the problem can only be resolved through a crackdown operation off Libya's coast.	source of knowledge					16			
1037	1	1.0	1375	Prime minister Alexis Tsipras has no choice but to sit down at the table with the Troika again, some commentators say.	source of knowledge					21			
1037	1	1.0	1376	Over the past few months the world has witnessed the short career of a Greek government vainly endeavouring to uphold an anti-austerity platform against the implacable power of the Eurozone's financial institutions.	source of knowledge					32			
1037	1	1.0	1377	At first sight deficit fetishism seems to be innate, because it appeals to the basic intuition of the household and the morality of good housekeeping.	source of knowledge					25			
1037	1	1.0	1378	This might seem like an intuitively logical and prudent way to behave, until one realizes that such a reaction function is a recipe for pro-cyclical budgeting, which is a completely illogical and imprudent way to behave.	source of knowledge	contrariety	prediction	uncertainty		36			
1037	1	1.0	1379	Tspiras denounced the EU's 'blackmail-ultimatum', urging 'the Hellenic people' to defend their 'sovereignty' and 'democracy', while EU figures warned a 'no' vote would mean Greece leaving the Euro.	source of knowledge	contrariety				28			
1037	1	1.0	1380	Bosnian Serb leader Milorad Dodik said Wednesday he would ask Russia to use its veto to prevent the adoption of a UN resolution on the Srebrenica genocide which is being drafted by Britain.	source of knowledge					33			
1037	1	1.0	1381	Muir then argued that the preparatory action initiative is a major opportunity, as it the first time that the EU budget is used to fund defence research.	source of knowledge					27			
1037	1	1.0	1382	Therefore, he concluded, CSDP is no longer fit for purpose, which leads frustration to arise in the EU.	source of knowledge					18			
1037	1	1.0	1383	In his opinion, this will considerably help alleviate the problems of CSDP, as a strategy is most importantly an organising principle.	source of knowledge					21			
1037	1	1.0	1384	'If we stick together', it was argued, 'even the big problems are manageable'.	source of knowledge					13			
1037	1	1.0	1385	Other than that, the only wild card I can see is Corbyn utterly collapsing after winning, via gaffe or internal schism and someone like Chukka Ummuna coming through.	source of knowledge	prediction				28			
1037	1	1.0	1386	The Miliband strategy was the worst of all worlds - a party perceived as being too left-wing for the centre, but not left-wing enough for the left.	source of knowledge	contrariety				27			
1037	1	1.0	1387	As I write, Shanghai seems to be passing the hot potato to New York.	source of knowledge					14			
1037	1	1.0	1388	Commodities, the EUSSR, China, Emerging Markets, are all suggesting a global slowdown is here and it may be a whopper, and not the kind of whopper they know about in central banks.	source of knowledge	contrariety	prediction	uncertainty		32			
1037	1	1.0	1389	The central bankster, the Great Vampire Squids, all suggest that this time it's different.	source of knowledge	tact/rudeness				14			
1037	1	1.0	1390	It puts forward his theory of political economy, with its celebrated phrase 'From each according to his ability, to each according to his needs'.http://www.bl.uk/learning/timeline/item106263.html	source of knowledge					24			
1037	1	1.0	1391	It seems somehow that tea-party, whites, right-wing nazi capitalistic aka fake christians are not mentioned there... Maybe they do not have time for losers with leprosy, i guess they do not have fox news there.	source of knowledge	uncertainty				35			
1037	1	1.0	1392	As you can see here, much newer cars were driven than today on west.	source of knowledge					14			
1037	1	1.0	1393	This view has been echoed by the Governor, who has expressed serious concern about the incident.	source of knowledge					16			
1037	1	1.0	1394	The opposition believes the incident illustrates that not enough is being done by the British Government to ensure these illegal activities cease.	source of knowledge					22			
1037	1	1.0	1395	It believes it is obvious that any diplomatic pressure being exerted is having little effect and that sooner or later there will be a tragic accident.	source of knowledge					26			
1037	1	1.0	1396	After all, according to the BBC, the Greek government has not helped its banking system and economy prepare for Grexit in any way.	source of knowledge					23			
1037	1	1.0	1397	So the problem facing all the parties is that being elected seems to be about reconciling the unreconcilable.	source of knowledge					18			
1037	1	1.0	1398	And as you can see the largest number of participants anticipate that those conditions should be in place later this year.	source of knowledge					21			
1037	1	1.0	1399	In a repetition of the Bank of England line we were told that it is more important to focus on the likely path of interest-rate rises.	source of knowledge					26			
1037	1	1.0	1400	The question of what happens next is probably being watched keenly by potential borrowers, so presumably there's a perceived element of urgency to set up a loan whilst rates are low.	source of knowledge	uncertainty				31			
1037	1	1.0	1401	They'd still rule the world with their token black friends and grateful nonwhite underclass for them to benevolently rule, or so they really think; dumbasses.	tact/rudeness	uncertainty				25			
1037	1	1.0	1402	Thanks again for your input, appreciate it, as always.	tact/rudeness					9			
1037	1	1.0	1403	Don't piss them away thinking 'this is the new normal'.	tact/rudeness	necessity				10			
1037	1	1.0	1404	Sir Humphrey: Yes. We call it diplomacy, Minister.	tact/rudeness					8			
1037	1	1.0	1405	We won - and thank Christ we did.	tact/rudeness					8			
1037	1	1.0	1406	Sorry you can't tell the difference.	tact/rudeness	agreement/disagreement				6			
1037	1	1.0	1407	Nationalistic kippers want to turn the clock back to a nationalistic Europe ridden with strife and divisions.	tact/rudeness					17			
1037	1	1.0	1408	Please do call us Germans German.	tact/rudeness	necessity				6			
1037	1	1.0	1409	Although attempts to compare Scotland and Greece are bollocks, the Greek crisis may give many pro-Europe Scots cause to question their views.	tact/rudeness	contrariety	prediction	uncertainty		22			
1037	1	1.0	1410	Finally, please at least consider the option of voting for Great Britain/ the UK to leave the EU.	tact/rudeness	necessity				18			
1037	1	1.0	1411	Chirac's disastrous new choice of prime minister, the Napoleonic poet manque Dominique de Villepin, would like nothing better than to fight another battle of Austerlitz - even if it ended in another Waterloo.	tact/rudeness	contrariety				33			
1037	1	1.0	1412	Thanks for all.	tact/rudeness					3			
1037	1	1.0	1413	It's not David v Goliath, its David v a Mentally Deranged T-Rex.	tact/rudeness					12			
1037	1	1.0	1414	I just want to get the hell out.	tact/rudeness	volition				8			
1037	1	1.0	1415	I bet Robin the mindless arrogant unionist campaigner has never looked at the GERS figures.	tact/rudeness	uncertainty				15			
1037	1	1.0	1416	If you are just someone who is happy with the status quo or who wants the situation to get worse, can I suggest go somewhere else.	tact/rudeness	hypotheticality	necessity			26			
1037	1	1.0	1417	And if you roll over the debt, great - there's interest to collect too.	tact/rudeness	hypotheticality				14			
1037	1	1.0	1418	Hitler threw their asses out of Germany for a damn good reason.	tact/rudeness					12			
1037	1	1.0	1419	It was a stupid idea that was designed to fail right out of the box.	tact/rudeness	prediction				15			
1037	1	1.0	1420	Fuck the infirm, the old, the young and the unemployed.	tact/rudeness					10			
1037	1	1.0	1421	Then a little over a year ago a ragtag rabble of a political party called UKIP won the expensive exercise in window-dressing known as a European Election.	tact/rudeness					27			
1037	1	1.0	1422	But it damned well-tried.	tact/rudeness					4			
1037	1	1.0	1423	Thanks for your response.	tact/rudeness					4			
1037	1	1.0	1424	Hope vs Fear Lol what complete garbage and shows that you have learned nothing.	tact/rudeness	source of knowledge				14			
1037	1	1.0	1425	This piece, and most of your contributions here, are simply barking.	tact/rudeness					11			
1037	1	1.0	1426	These warnings are helpful and you all write so well!	tact/rudeness					10			
1037	1	1.0	1427	But, by the same token, never opposing anything because, well, that's what people voted for, is plain stupid.	tact/rudeness					18			
1037	1	1.0	1428	I won't shed a tear for Labour or the Tories, bastards all.	tact/rudeness	volition				12			
1037	1	1.0	1429	He's been around a long time, and in all that time I've never thought of him as anything other than a very-far-left, Israel-loathing, Hamas-Hizbollah-friendly, pro-Sinn Fein Labour Party fringe player, part of the 'awkward squad', utterly contemptible and unimportant.	tact/rudeness					39			
1037	1	1.0	1430	Clearly we can rule out the views of clueless westmisnter bubble twats who still don't seem to have grasped we just won 56 out of 59 seats.	tact/rudeness	certainty	uncertainty			27			
1037	1	1.0	1431	Right now and for the near future it's not even a question as she is light-years ahead of the westminster bubble twits.	tact/rudeness	certainty	prediction			22			
1037	1	1.0	1432	I’m glad that you stated your position so clearly in your last post.	tact/rudeness					13			
1037	1	1.0	1433	And please don’t get be on ‘the centre ground’ of politics.	tact/rudeness	necessity				11			
1037	1	1.0	1434	I fear your British balls are shrinking.	tact/rudeness					7			
1037	1	1.0	1435	In the case of fiscal policy, deficit fetishism as bullshit involves appeals to ‘common sense’ by invoking simple analogies with households, often coupled with an element of morality - it is responsible to pay down debts.	tact/rudeness					36			
1037	1	1.0	1436	An offender would be described simply as a lying piece of filth.	tact/rudeness					12			
1037	1	1.0	1437	Kettle likes to pose as a man with a wide knowledge of history and European politics, but really he's just as ignorant and parochial as every tupenny Blairite hack.	tact/rudeness	contrariety				29			
1037	1	1.0	1438	The central bankster, the Great Vampire Squids, all suggest that this time it's different.	tact/rudeness	source of knowledge				14			
1037	1	1.0	1439	Another weekend, and a great weekend too, outside of hellholes like German ruined Greece, Washington ruined Ukraine, Calais, and any place in the Middle East you care to name.	tact/rudeness					29			
1037	1	1.0	1440	Let us see how Plan B eventually converts to Plan A as the Hillary, Banshee of lies and deceits, whirls herself around into another Charlotte's Web of self-destruction-aided by none others than her sycophant advisors and so-called, 'Family Friends'.	tact/rudeness	necessity				39			
1037	1	1.0	1441	They even paid one socialist idiot to talk about 2 month maternity leave while in Europe it is 1 to 2 years depending if you have 3rd child or twins.	tact/rudeness	contrariety				30			
1037	1	1.0	1442	Capitalists are slaves and junkies with deformed brains, they cannot rule, only government can rule and issue money.	tact/rudeness	contrariety				18			
1037	1	1.0	1443	The IQ level of Doc P's readers and commentators compells scrolling through all your splatter to reach the nuggets of wisdom found not in your diatribes.	tact/rudeness	necessity				26			
1037	1	1.0	1444	Please contact our Governor for more information.	tact/rudeness	necessity				7			
1037	1	1.0	1445	They'd still rule the world with their token black friends and grateful nonwhite underclass for them to benevolently rule, or so they really think; dumbasses.	uncertainty	tact/rudeness				25			
1037	1	1.0	1446	Maybe his campaign is just a publicity stunt and he's probably on the wrong side of much culture-wars stuff but the left hates him and he's not backing down.	uncertainty	prediction				29			
1037	1	1.0	1447	As the EU's southern neighborhood implodes, chronic instability in a member state so close to North Africa hardly bodes well in terms of the stability of the region.	uncertainty	prediction				28			
1037	1	1.0	1448	I actively seek out new blogs just to read what has been posted; I think I am addicted to the written word!	uncertainty					22			
1037	1	1.0	1449	Some people might only appreciate opinions that concur with their own.	uncertainty					11			
1037	1	1.0	1450	And why not, they all lost their seats but seem to be just as regularly voicing off on political shows and newspaper articles as ever they did.	uncertainty	contrariety	source of knowledge			27			
1037	1	1.0	1451	Mebbes some folk should have a look at it before unilaterally making up SNP policy on the hoof for her.	uncertainty	necessity				20			
1037	1	1.0	1452	I calculate that demographic changes alone should give us a majority for independence in roughly 7 years.	uncertainty	source of knowledge	prediction			17			
1037	1	1.0	1453	Personally, I think the early 2020s are the best bet.	uncertainty	prediction				10			
1037	1	1.0	1454	Their excuse is probably that we're nearly there, come on guys.	uncertainty					11			
1037	1	1.0	1455	You may note that the sands have shifted here as the FT's economics leader writer looks to justify its long-standing support for the Euro project.	uncertainty	source of knowledge				25			
1037	1	1.0	1456	And the influence could have been substantial.	uncertainty					7			
1037	1	1.0	1457	Perhaps he might take a look at 1992 when we left the forerunner of the Euro called the ERM in a rather undignified fashion.	uncertainty	necessity				24			
1037	1	1.0	1458	Hamilton was arguably one of the most important of our founding fathers.	uncertainty					12			
1037	1	1.0	1459	The current crisis could easily lead to the country leaving the euro and eventually the union itself.	uncertainty	prediction				17			
1037	1	1.0	1460	We may yet see something similar.	uncertainty	prediction				6			
1037	1	1.0	1461	In addition, Greece may experience rapidly accelerating inflation and economic decline.	uncertainty	prediction				11			
1037	1	1.0	1462	If the economic effects of default prove less dire than anticipated, other debt-strapped Eurozone countries such as Italy, Spain, and Portugal, may decide to follow suit.	uncertainty	hypotheticality				26			
1037	1	1.0	1463	There may be some business opportunities for Indian investors arising out of the decline in asset valuations in Europe, but caution would be the better part of valour.	uncertainty	contrariety	prediction			28			
1037	1	1.0	1464	Perhaps it's that sort of counsel of despair that has led European social democracy to the desperate state it currently finds itself in.	uncertainty					23			
1037	1	1.0	1465	It should give Juncker the green light to work towards fiscal union, including drawing up plans to amend the treaties.	uncertainty	necessity	prediction			20			
1037	1	1.0	1466	In fact Cameron’s dangerous play of showing EU failures while hoping for reforms towards more national sovereignty to win a Yes might backfire, with increasing numbers of Tory eurosceptics seriously considering Brexit.	uncertainty	prediction				32			
